path,airport,language,name,shortDesc,category,type,terminal,level,lat,long,locationId,squareImage,banner,,,
,klia,en,E,Baggage Conveyor E,Baggage Belt,location,MTB,3,2.753766,101.704572,,\/assets\/Images\/MTB\/Arrival Level (Level 3)\/Traveller\/Baggage Belts\/E\/ESquare (FILEminimizer).jpg,\/assets\/Images\/MTB\/Arrival Level (Level 3)\/Traveller\/Baggage Belts\/E\/EBanner (FILEminimizer).jpg,,,
,klia,en,TUMI,"Renowned for its soft, ultra-functional, black-on-black ballistic nylon travel bags, Tumi is the world's leading brand of luxury travel, business and lifestyle accessories.",Shopping,location,MTB,3,2.753077,101.705897,chijpber6oc_zterntk0am54eu8,\/assets\/Images\/Contact Pier Domestic\/Shop And Dine\/TUMI\/Square (FILEminimizer).jpg,\/assets\/Images\/Contact Pier Domestic\/Shop And Dine\/TUMI\/Banner (FILEminimizer).jpg,,,
,klia,en,TWG,TWG Tea is the finest luxury tea brand in the world. Specializing in whole-leaf teas from source estates.,Shopping,location,MTB,3,2.753016,101.705915,chijke0zaye_zterrsad5grxhke,\/assets\/Images\/Contact Pier Domestic (CPD)\/Shop And Dine\/TWG (CPD 12)\/Square (FILEminimizer).jpg,\/assets\/Images\/Contact Pier Domestic (CPD)\/Shop And Dine\/TWG (CPD 12)\/Banner (FILEminimizer).jpg,,,
,klia,en,Eraman Express Mart,"From tidbits to travel toiletries, the convenience store in KLIA is stocked with items that you would need for your journey.",Shopping,location,MTB,3,2.754781,101.705095,,\/assets\/Images\/Main Terminal Building (MTB)\/Level 3\/Shop And Dine\/Express mart (L3 02)\/Square (FILEminimizer).jpg,\/assets\/Images\/Main Terminal Building (MTB)\/Level 3\/Shop And Dine\/Express mart (L3 02)\/Banner (FILEminimizer).jpg,,,
,klia,en,Coach,"Famous the world over for the exquisite quality of their timeless designs, Coach creates beautiful leather goods and accessories.",Shopping,location,MTB,3,2.753438,101.706407,,\/assets\/Images\/Contact Pier Domestic\/Shop And Dine\/Coach\/,\/assets\/Images\/Contact Pier Domestic\/Shop And Dine\/Coach\/,,,
,klia,en,Bath & Body Works,Drop by Bath & Body Works and indulge like never before!,Shopping,location,MTB,3,2.75296,101.705712,,\/assets\/images\/Contact Pier Domestic (CPD)\/Shop And Dine\/Bath & Body Works\/IMG-6006- square.jpg,\/assets\/images\/Contact Pier Domestic (CPD)\/Shop And Dine\/Bath & Body Works\/IMG-6006-banner.jpg,,,
,klia,en,Charles & Keith,"With attention to design and trends, Charles & Keith has become one of the most marketable fashion footwear brands in today's international scene.",Shopping,location,MTB,3,2.753143,101.706104,chij8rdgmoe_zterpboe-phsuzs,\/assets\/Images\/Contact Pier Domestic (CPD)\/Shop And Dine\/Charles & Keith (CPD 10)\/Square (FILEminimizer).jpg,\/assets\/Images\/Contact Pier Domestic (CPD)\/Shop And Dine\/Charles & Keith (CPD 10)\/Banner.jpg,,,
,klia,en,CHOCOLATES,"A wholly-owned subsidiary of Malaysia Airports, Eraman is renowned for a wide range of duty-free and non duty-free products that come at good prices with great customer services.",Shopping,location,MTB,3,2.754685,101.704886,,\/assets\/Images\/Main Terminal Building (MTB)\/Level 3\/Shop And Dine\/Chocolates (L3 06)\/Square (FILEminimizer).jpg,\/assets\/Images\/Main Terminal Building (MTB)\/Level 3\/Shop And Dine\/Chocolates (L3 06)\/Banner (FILEminimizer).jpg,,,
,klia,en,Rolex,Only official Rolex retailers are allowed to sell and maintain a Rolex.,Shopping,location,MTB,3,2.753378,101.706378,chijf0m1xye_zterk1kgxeejg44,\/assets\/Images\/Contact Pier Domestic (CPD)\/Shop And Dine\/Rolex (CPD 07)\/Square (FILEminimizer).jpg,\/assets\/Images\/Contact Pier Domestic (CPD)\/Shop And Dine\/Rolex (CPD 07)\/Banner (FILEminimizer).jpg,,,
,klia,en,Pedro,"Pedro embodies modern luxury and style with a line of footwear and accessories in a smart twist of timeless classics with international influence for men and women, with emphasis on channelling heightened fashion acumen each season.",Shopping,location,MTB,3,2.753059,101.705989,chiji033aie_zter1acf9pzw9i8,\/assets\/Images\/Contact Pier Domestic (CPD)\/Shop And Dine\/Pedro (CPD 11)\/Square (FILEminimizer).jpg,\/assets\/Images\/Contact Pier Domestic (CPD)\/Shop And Dine\/Pedro (CPD 11)\/Banner (FILEminimizer).jpg,,,
,klia,en,Swiss Watch Gallery,"Swiss Watch Gallery is the premier Malaysian-owned regional luxury watch retailer, presenting arguably the most comprehensive collection of international iconic watch brands under one umbrella.",Shopping,location,MTB,3,2.75329,101.706329,chijdq1rxxjazter9fsnrsqgfky,\/assets\/Images\/Contact Pier Domestic (CPD)\/Shop And Dine\/Swiss watch gallery (CPD 08)\/Square (FILEminimizer).jpg,\/assets\/Images\/Contact Pier Domestic (CPD)\/Shop And Dine\/Swiss watch gallery (CPD 08)\/Banner (FILEminimizer).jpg,,,
,klia,en,MONTBLANC,"With an exquisite collection of cufflinks, timepieces, leather products, letter openers and of course, their iconic fountain pens, Montblanc offers the best in men's luxury.",Shopping,location,MTB,3,2.753132,101.705995,chijutfaaie_zter3k4ppei2060,\/assets\/Images\/Contact Pier Domestic\/Shop And Dine\/Mont blanc\/Square (FILEminimizer).jpg,\/assets\/Images\/Contact Pier Domestic\/Shop And Dine\/Mont blanc\/Banner (FILEminimizer).jpg,,,
,klia,en,Eraman Fragrance & Cosmetics,"Perfumes & Cosmetics (Departure Hall) Level 5, Main Terminal Building, KLIA is designed with a classic boutique concept. This exclusive space showcases branded designer fragrances and a mesmerizing selection of beauty products to choose from.",Shopping,location,MTB,3,2.753685,101.705071,,\/assets\/Images\/Main Terminal Building (MTB)\/Level 3\/Shop And Dine\/eraman fragrance & cosmetics (L3 19)\/Square (FILEminimizer).jpg,\/assets\/Images\/Main Terminal Building (MTB)\/Level 3\/Shop And Dine\/eraman fragrance & cosmetics (L3 19)\/Banner (FILEminimizer).jpg,,,
,klia,en,DFZ Liquor & Tobacco,"Whether you're looking for cigarettes and cigars, or wine and liquor, they're right here at Eraman!",Shopping,location,MTB,3,2.753532,101.704846,,\/assets\/Images\/Main Terminal Building (MTB)\/Level 3\/Shop And Dine\/DFZ Liquor & tobacco (L3 20)\/Square (FILEminimizer).jpg,\/assets\/Images\/Main Terminal Building (MTB)\/Level 3\/Shop And Dine\/DFZ Liquor & tobacco (L3 20)\/Banner (FILEminimizer).jpg,,,
,klia,en,Chocolates @ Arrival Duty Free,"A wholly-owned subsidiary of Malaysia Airports, Eraman is renowned for a wide range of duty-free and non duty-free products that come at good prices with great customer services.",Shopping,location,MTB,3,2.753196,101.704313,chijrwg2h4e_zterv-badj_gwau,\/assets\/Images\/Main Terminal Building (MTB)\/Level 3\/Shop And Dine\/Choc @ arrival duty free (L3 21)\/Square (FILEminimizer).jpg,\/assets\/Images\/Main Terminal Building (MTB)\/Level 3\/Shop And Dine\/Choc @ arrival duty free (L3 21)\/Banner (FILEminimizer).jpg,,,
,klia,en,Victoria's Secret,"Victorias Secret Beauty offers customers access to an assortment of the best-selling Victorias Secret Beauty products, from prestige fragrances to body care.",Shopping,location,MTB,3,2.753016,101.705803,chiji3jmaye_zterzjde-yopqjm,\/assets\/Images\/Satellite Building (Passengers Level - P)\/Shop And Dine\/Victoria Secret\/Square (FILEminimizer).jpg,\/assets\/Images\/Satellite Building (Passengers Level - P)\/Shop And Dine\/Victoria Secret\/Banner (FILEminimizer).jpg,,,
,klia,en,Famous Amos,"From Wally Amos's family recipe comes the ultimate chocolate chip cookie. With nine varieties baked daily, you can be sure our cookies are the same delicious homemade-tasting ones that came hot from Wally Amos's own oven.",Shopping,location,MTB,3,2.752516,101.704997,chijj2uew5w_zterdqblvbhflzm,\/assets\/Images\/Contact Pier Domestic (CPD)\/Shop And Dine\/Famous Amos (CPD 17)\/Square (FILEminimizer).jpg,\/assets\/Images\/Contact Pier Domestic (CPD)\/Shop And Dine\/Famous Amos (CPD 17)\/Banner (FILEminimizer).jpg,,,
,klia,en,Convenience Store,"From tidbits to travel toiletries, the convenience store in KLIA is stocked with items that you would need for your journey.",Shopping,location,MTB,3,2.752351,101.704936,chijewtpdoe_zterhmpprr-jzva,\/assets\/Images\/Contact Pier Domestic (CPD)\/Shop And Dine\/Convenience Store (CPD 15)\/Square (FILEminimizer).jpg,\/assets\/Images\/Contact Pier Domestic (CPD)\/Shop And Dine\/Convenience Store (CPD 15)\/Banner (FILEminimizer).jpg,,,
,klia,en,The Coffee Bean & Tea Leaf,"Dedicated to serve only quality gourmet coffee and tea, The Coffee Bean and Tea Leaf offers their World Famous Ice-Branded signature creation as well as all-day breakfast meals.",Restaurant,location,MTB,3,2.754312,101.704043,chiju6gcu4g_zteri36oijfm9ms,\/assets\/Images\/Main Terminal Building (MTB)\/Level 3\/Shop And Dine\/The coffee bean & tea leaf (L3 14)\/Square (FILEminimizer).jpg,\/assets\/Images\/Main Terminal Building (MTB)\/Level 3\/Shop And Dine\/The coffee bean & tea leaf (L3 14)\/Banner (FILEminimizer).jpg,,,
,klia,en,Marrybrown,"Marrybrown's menu features a wide variety of halal meals such as crispy juicy fried chicken, delicious burgers, specialty wraps, fabulous seafood and rice delicacies. Hungry travellers who are looking for more can opt for Marrybrown's side dishes such as salads, fun fries and finger food.",Restaurant,location,MTB,3,2.752816,101.705972,chijhs-acoe_ztercy1pr69csje,\/assets\/Images\/Contact Pier Domestic (CPD)\/Shop And Dine\/Marrybrown (CPD 13)\/Square (FILEminimizer).jpg,\/assets\/Images\/Contact Pier Domestic (CPD)\/Shop And Dine\/Marrybrown (CPD 13)\/Banner (FILEminimizer).jpg,,,
,klia,en,Coffee Sandwich Revival,"We serve coffee, sandwiches & desserts for you to Grab & Go.",Restaurant,location,MTB,3,2.751947,101.704442,chij4xf8qye_zter092etfpp8i8,\/assets\/Images\/Contact Pier Domestic (CPD)\/Shop And Dine\/Coffee Sandwich Revival (CPD 14)\/Square (FILEminimizer).jpg,\/assets\/Images\/Contact Pier Domestic (CPD)\/Shop And Dine\/Coffee Sandwich Revival (CPD 14)\/Banner.jpg,,,
,klia,en,Digi,Stay connected while you're visiting Malaysia! Just head over to DiGi - the one-stop center for all your mobile needs.,Telecommunications,location,MTB,3,2.753104,101.70528,,\/assets\/Images\/MTB\/Arrival Level (Level 3)\/Services\/DiGi\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Arrival Level (Level 3)\/Services\/DiGi\/Banner (FILEminimizer).jpg,,,
,klia,en,U Mobile,"U Mobile is Malaysia's most dynamic and innovative mobile telecommunication service provider that offers millions of next generation mobile consumers the freedom to \""Live Connected'.",Telecommunications,location,MTB,3,2.753104,101.70528,,\/assets\/Images\/MTB\/Arrival Level (Level 3)\/Services\/Umobile\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Arrival Level (Level 3)\/Services\/Umobile\/Banner (FILEminimizer).jpg,,,
,klia,en,Celcom bluecube,"The Celcom store accommodates promotions on mobile phones, accessories and telecommunication services.",Telecommunications,location,MTB,3,2.754568,101.704819,chij05esnoe_zterewgtp54mt2s,\/assets\/Images\/Main Terminal Building (MTB)\/Level 3\/Services\/Celcom bluecube\/Square (FILEminimizer).jpg,\/assets\/Images\/Main Terminal Building (MTB)\/Level 3\/Services\/Celcom bluecube\/Banner (FILEminimizer).jpg,,,
,klia,en,Post Aviation Lost & Found,We offer systematic baggage tracing and management through World Tracer System to ensure efficient delivery of baggage to passengers,Lost & Found Center,location,MTB,3,2.753416,101.704349,,\/assets\/Images\/MTB\/Arrival Level (Level 3)\/Services\/Post Aviation Lost & Found\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Arrival Level (Level 3)\/Services\/Post Aviation Lost & Found\/Banner (FILEminimizer).jpg,,,
,klia,en,Malindo Lost & Found,,Lost & Found Center,location,MTB,3,2.753237,101.703958,,\/assets\/Images\/MTB\/Arrival Level (Level 3)\/Services\/Malindo Air Lost & Found\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Arrival Level (Level 3)\/Services\/Malindo Air Lost & Found,,,
,klia,en,Baggage Services (Lost & Found) - Malaysia Airlines,"While Malaysia Airlines strives to ensure you always receive your belongings as scheduled and in their original condition, Malaysia Airlines also provides contingency services should something unfortunate happen.",Lost & Found Center,location,MTB,3,2.75413,101.705373,,\/assets\/Images\/MTB\/Arrival Level (Level 3)\/Services\/Baggage Services (Lost & Found - Malaysia Airlines)\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Arrival Level (Level 3)\/Services\/Baggage Services (Lost & Found - Malaysia Airlines)\/Banner (FILEminimizer).jpg,,,
,klia,en,Tourism Selangor,KLIA has information counters strategically located throughout the airport so that you'll always have assistance when you need it.,Information Counter,location,MTB,3,2.754525,101.70412,,\/assets\/Images\/Main Terminal Building (MTB)\/Level 3\/Services\/Selangor Information centre (L3 12)\/Square (FILEminimizer).jpg,\/assets\/Images\/Main Terminal Building (MTB)\/Level 3\/Services\/Selangor Information centre (L3 12)\/Banner (FILEminimizer).jpg,,,
,klia,en,Resorts World GENTING,"Getting to Genting from KLIA for your convenience, we have vans as well as coach services available for Resorts World Genting visitors arriving at KLIA.",Information Counter,location,MTB,3,2.753902,101.703557,chijr7a80ia_zter0gjxm_jdlz0,\/assets\/Images\/Main Terminal Building (MTB)\/Level 3\/Services\/Resorts world (L3 18)\/Square (FILEminimizer).jpg,\/assets\/Images\/Main Terminal Building (MTB)\/Level 3\/Services\/Resorts world (L3 18)\/Banner (FILEminimizer).jpg,,,
,klia,en,TOURISM MALAYSIA,Located on the third floor of the Main Terminal Building at the baggage reclaim area. It is managed by Tourism Malaysia and supported by Malaysia Airports and Malaysia Airlines.,Information Counter,location,MTB,3,2.754712,101.70495,chijlyq8zic_zterpp6qapwj3dy,\/assets\/Images\/Main Terminal Building (MTB)\/Level 3\/Services\/Tourism Malaysia (L3 05)\/Square (FILEminimizer).jpg,\/assets\/Images\/Main Terminal Building (MTB)\/Level 3\/Services\/Tourism Malaysia (L3 05)\/Banner (FILEminimizer).jpg,,,
,klia,en,Global Blue,Global Blue Tax Free Forms issued locally accepted. Maximum cash refund limit  300 MYR \/ traveller.,GST Tax Refund,location,MTB,3,2.755014,101.705274,,\/assets\/Images\/MTB\/Mezzanine Level (Level 4)\/Services\/Global Blue\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Mezzanine Level (Level 4)\/Services\/Global Blue\/Banner (FILEminimizer).jpg,,,
,klia,en,RHB Bank Bureau de Change,KLIA has plenty of ATMs if you happen to be running low on cash. We have ATMs for all,Currency Exchange,location,MTB,3,2.754129,101.70403,,\/assets\/Images\/MTB\/Arrival Level (Level 3)\/Services\/RHB Bureau de Change\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Arrival Level (Level 3)\/Services\/RHB Bureau de Change\/Banner (FILEminimizer).jpg,,,
,klia,en,Travelex Worldwide Money,"When you travel, you won't have to go far to find a Travelex store. With over 1350 stores worldwide, we're easy to find!",Currency Exchange,location,MTB,3,2.754576,101.704661,chij-fhbl4e_zterb59l6wmy3fk,\/assets\/Images\/Main Terminal Building (MTB)\/Level 3\/Services\/Travelex Worldwide money (L3 08)\/Square (FILEminimizer).jpg,\/assets\/Images\/Main Terminal Building (MTB)\/Level 3\/Services\/Travelex Worldwide money (L3 08)\/Banner (FILEminimizer).jpg,,,
,klia,en,CIMB Bank,CIMB Bank at KLIA offers full-fledged bank services and products to both local and international travellers.,ATM Machine,location,MTB,3,2.754664,101.704845,,\/assets\/Images\/Main Terminal Building (MTB)\/Level 5\/Services\/CIMB Bank\/Square (FILEminimizer).jpg,\/assets\/Images\/Main Terminal Building (MTB)\/Level 5\/Services\/CIMB Bank\/Banner (FILEminimizer).jpg,,,
,klia,en,AmBank,KLIA has plenty of ATMs if you happen to be running low on cash. We have ATMs for all,ATM Machine,location,MTB,3,2.754664,101.704845,,\/assets\/Images\/MTB\/Arrival Level (Level 3)\/Services\/Ambank ATM\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Arrival Level (Level 3)\/Services\/Ambank ATM\/Banner (FILEminimizer).jpg,,,
,klia,en,Maybank,KLIA has plenty of ATMs if you happen to be running low on cash. We have ATMs for all,ATM Machine,location,MTB,3,2.754664,101.704845,,\/assets\/Images\/Main Terminal Building (MTB)\/Level 5\/Services\/Maybank\/Square (FILEminimizer).jpg,\/assets\/Images\/Main Terminal Building (MTB)\/Level 5\/Services\/Maybank\/Banner (FILEminimizer).jpg,,,
,klia,en,Taxi Counter,"LIMO Taxi service are available at the Main Terminal Building, Level 3.",Taxi Services,location,MTB,3,2.755005,101.70503,,\/assets\/Images\/MTB\/Arrival Level (Level 3)\/Others\/Airport Taxi\/Square (FILEminimizer).jpg,\/assets\/Images\/MTB\/Arrival Level (Level 3)\/Others\/Airport Taxi\/Banner (FILEminimizer).jpg,,,
,klia,en,Domestic Arrival,,Other POI,location,MTB,3,2.754919,101.705202,,,,,,
,klia,en,Toilet (Male),Our washrooms are located conveniently close to one another and the departure\/arrival gates.,Toilet,location,MTB,3,2.754747,101.708335,,"\/assets\/Images\/Amenities\/Toilets (Male, Female, Handicapped)\/MaleSquare (FILEminimizer).jpg","\/assets\/Images\/Amenities\/Toilets (Male, Female, Handicapped)\/MaleBanner (FILEminimizer).jpg",,,
,klia,en,Toilet (Male),Our washrooms are located conveniently close to one another and the departure\/arrival gates.,Toilet,location,MTB,3,2.753564,101.705478,,"\/assets\/Images\/Amenities\/Toilets (Male, Female, Handicapped)\/MaleSquare (FILEminimizer).jpg","\/assets\/Images\/Amenities\/Toilets (Male, Female, Handicapped)\/MaleBanner (FILEminimizer).jpg",,,
,klia,en,Toilet (Handicap),Our washrooms are located conveniently close to one another and the departure\/arrival gates.,Toilet,location,MTB,3,2.754259,101.705635,,"\/assets\/Images\/Amenities\/Toilets (Male, Female, Handicapped)\/HandicappedSquare (FILEminimizer).jpg","\/assets\/Images\/Amenities\/Toilets (Male, Female, Handicapped)\/HandicappedBanner (FILEminimizer).jpg",,,
,klia,en,Toilet (Handicap),Our washrooms are located conveniently close to one another and the departure\/arrival gates.,Toilet,location,MTB,3,2.754747,101.708335,,"\/assets\/Images\/Amenities\/Toilets (Male, Female, Handicapped)\/HandicappedSquare (FILEminimizer).jpg","\/assets\/Images\/Amenities\/Toilets (Male, Female, Handicapped)\/HandicappedBanner (FILEminimizer).jpg",,,
,klia,en,Toilet (Female),Our washrooms are located conveniently close to one another and the departure\/arrival gates.,Toilet,location,MTB,3,2.75395,101.705128,,"\/assets\/Images\/Amenities\/Toilets (Male, Female, Handicapped)\/Square (FILEminimizer).jpg","\/assets\/Images\/Amenities\/Toilets (Male, Female, Handicapped)\/Banner (FILEminimizer).jpg",,,
,klia,en,Toilet (Female),Our washrooms are located conveniently close to one another and the departure\/arrival gates.,Toilet,location,MTB,3,2.753269,101.704099,,"\/assets\/Images\/Amenities\/Toilets (Male, Female, Handicapped)\/Square (FILEminimizer).jpg","\/assets\/Images\/Amenities\/Toilets (Male, Female, Handicapped)\/Banner (FILEminimizer).jpg",,,
,klia,en,Toilet (Male),Our washrooms are located conveniently close to one another and the departure\/arrival gates.,Toilet,location,MTB,3,2.754524,101.704614,,"\/assets\/Images\/Amenities\/Toilets (Male, Female, Handicapped)\/MaleSquare (FILEminimizer).jpg","\/assets\/Images\/Amenities\/Toilets (Male, Female, Handicapped)\/MaleBanner (FILEminimizer).jpg",,,
